id,date,username,word_count,hashtags,replyCount,retweetCount,likeCount,quoteCount
1633588333610770433,2023-03-08 21:59:43+00:00,elonmusk,9,0,29098,42350,192579,3315
1633587625092169730,2023-03-08 21:56:55+00:00,elonmusk,5,0,22551,26282,357541,3618
1633583330007343107,2023-03-08 21:39:51+00:00,elonmusk,19,0,419,390,5743,49
1633531733436952578,2023-03-08 18:14:49+00:00,elonmusk,3,0,563,1038,17190,40
1633530431340437520,2023-03-08 18:09:39+00:00,elonmusk,13,0,1633,2630,54297,150
1633530199252803586,2023-03-08 18:08:43+00:00,elonmusk,19,0,468,350,3828,48
1633527828955250689,2023-03-08 17:59:18+00:00,elonmusk,15,0,1327,1840,30594,227
1633521103325863973,2023-03-08 17:32:35+00:00,elonmusk,11,0,4804,2035,65032,401
1633500102194020352,2023-03-08 16:09:07+00:00,elonmusk,2,0,397,329,6402,19
1633393734107766790,2023-03-08 09:06:27+00:00,elonmusk,2,0,442,363,7928,22
1633386221643636736,2023-03-08 08:36:36+00:00,elonmusk,13,0,345,122,3271,54
1633382469670936576,2023-03-08 08:21:42+00:00,elonmusk,2,0,436,251,5187,33
1633381901795749888,2023-03-08 08:19:26+00:00,elonmusk,4,0,1025,344,7153,66
1633380869640421376,2023-03-08 08:15:20+00:00,elonmusk,9,0,421,179,3727,21
1633373579931799554,2023-03-08 07:46:22+00:00,elonmusk,12,0,2832,1242,39945,169
1633337799846895618,2023-03-08 05:24:12+00:00,elonmusk,2,0,626,1186,28911,40
1633261850199568385,2023-03-08 00:22:24+00:00,elonmusk,2,0,538,686,9409,36
1633259245578665984,2023-03-08 00:12:03+00:00,elonmusk,2,0,540,460,8994,33
1633253950198624257,2023-03-07 23:51:00+00:00,elonmusk,41,0,6139,1935,19287,5632
1633240925429288960,2023-03-07 22:59:15+00:00,elonmusk,13,0,3190,14247,93040,354
1633240643727138824,2023-03-07 22:58:08+00:00,elonmusk,37,0,2126,597,10157,2012
1633233200951730177,2023-03-07 22:28:33+00:00,elonmusk,9,0,20860,17554,212180,1549
1633231562962780160,2023-03-07 22:22:03+00:00,elonmusk,18,0,3721,17705,113970,504
1633224662590058496,2023-03-07 21:54:38+00:00,elonmusk,3,0,163,300,4143,15
1633224467781496832,2023-03-07 21:53:51+00:00,elonmusk,2,0,284,187,3763,21
1633224137408741376,2023-03-07 21:52:32+00:00,elonmusk,2,0,181,310,3612,12
1633208268238757888,2023-03-07 20:49:29+00:00,elonmusk,22,0,3776,6654,64460,560
1633177967210930178,2023-03-07 18:49:05+00:00,elonmusk,10,0,3830,3403,29606,298
1633172430595436564,2023-03-07 18:27:04+00:00,elonmusk,13,0,1172,1357,16982,123
1633146660833624064,2023-03-07 16:44:40+00:00,elonmusk,5,0,4672,2627,54429,290
1633145974444134400,2023-03-07 16:41:57+00:00,elonmusk,2,0,727,1301,19046,42
1633026246937546752,2023-03-07 08:46:12+00:00,elonmusk,5,0,997,1564,23101,78
1633021151197954048,2023-03-07 08:25:57+00:00,elonmusk,35,0,9259,44888,200274,2091
1633016157568651264,2023-03-07 08:06:06+00:00,elonmusk,18,0,1601,872,20415,490
1633014965425803266,2023-03-07 08:01:22+00:00,elonmusk,2,0,367,389,6229,16
1633013177691803648,2023-03-07 07:54:16+00:00,elonmusk,12,0,461,1028,6982,71
1633011448459964417,2023-03-07 07:47:23+00:00,elonmusk,46,0,8603,6100,112253,5331
1633007173222670336,2023-03-07 07:30:24+00:00,elonmusk,3,0,469,921,15465,36
1633006429132173314,2023-03-07 07:27:27+00:00,elonmusk,2,0,1215,2333,30809,67
1633000192558628864,2023-03-07 07:02:40+00:00,elonmusk,8,0,12419,27769,212659,1387
1632999216447647747,2023-03-07 06:58:47+00:00,elonmusk,2,0,259,155,3059,23
1632916854657396736,2023-03-07 01:31:30+00:00,elonmusk,10,0,1295,472,6359,458
1632915881499176960,2023-03-07 01:27:38+00:00,elonmusk,2,0,1387,393,7954,720
1632915629765447681,2023-03-07 01:26:38+00:00,elonmusk,34,0,417,239,4362,362
1632914900048818176,2023-03-07 01:23:44+00:00,elonmusk,10,0,172,115,3253,24
1632910953477210113,2023-03-07 01:08:03+00:00,elonmusk,6,0,749,514,18619,277
1632909948568076288,2023-03-07 01:04:04+00:00,elonmusk,2,0,316,330,8680,79
1632908928802750464,2023-03-07 01:00:01+00:00,elonmusk,14,0,1378,1050,18665,687
1632907799549325313,2023-03-07 00:55:32+00:00,elonmusk,1,0,9318,13748,194122,1294
1632907663259602945,2023-03-07 00:54:59+00:00,elonmusk,2,0,188,57,1461,4
1632907314553585666,2023-03-07 00:53:36+00:00,elonmusk,12,0,8915,3331,100142,800
1632906725312561153,2023-03-07 00:51:15+00:00,elonmusk,20,0,9347,16525,131466,1618
1632904983418130432,2023-03-07 00:44:20+00:00,elonmusk,6,0,281,218,5569,18
1632904342566211585,2023-03-07 00:41:47+00:00,elonmusk,7,0,4400,2958,73036,853
1632903178521038848,2023-03-07 00:37:10+00:00,elonmusk,12,0,1065,713,13982,69
1632900291229110272,2023-03-07 00:25:41+00:00,elonmusk,10,0,5887,5144,49297,725
1632897514012651524,2023-03-07 00:14:39+00:00,elonmusk,4,0,185,261,6312,6
1632896101974962177,2023-03-07 00:09:03+00:00,elonmusk,5,0,152,101,2356,8
1632872927816302594,2023-03-06 22:36:57+00:00,elonmusk,40,0,473,622,7379,58
1632865818563293190,2023-03-06 22:08:42+00:00,elonmusk,34,0,5504,6990,61879,859
1632843016749699073,2023-03-06 20:38:06+00:00,elonmusk,5,0,1223,600,15934,84
1632839781997588488,2023-03-06 20:25:15+00:00,elonmusk,40,0,1547,2290,24697,236
1632836977274880000,2023-03-06 20:14:06+00:00,elonmusk,13,0,455,420,5663,33
1632836710705909761,2023-03-06 20:13:03+00:00,elonmusk,8,0,377,140,2471,24
1632827612434165760,2023-03-06 19:36:53+00:00,elonmusk,3,0,122,176,2554,11
1632827520193110019,2023-03-06 19:36:31+00:00,elonmusk,2,0,261,225,4279,21
1632826539787145216,2023-03-06 19:32:38+00:00,elonmusk,2,0,293,416,6035,22
1632816412593905666,2023-03-06 18:52:23+00:00,elonmusk,7,0,217,116,1877,21
1632810081497513993,2023-03-06 18:27:14+00:00,elonmusk,24,0,2344,1117,14670,1178
1632809364594606081,2023-03-06 18:24:23+00:00,elonmusk,2,0,361,549,8340,22
1632798070940344322,2023-03-06 17:39:30+00:00,elonmusk,7,0,368,155,3222,38
1632797515417370625,2023-03-06 17:37:18+00:00,elonmusk,13,0,1124,1547,30557,252
1632796324356579331,2023-03-06 17:32:34+00:00,elonmusk,3,0,328,90,1628,72
1632796171574886401,2023-03-06 17:31:57+00:00,elonmusk,8,0,3820,3287,36064,471
1632795933741129728,2023-03-06 17:31:01+00:00,elonmusk,6,0,6309,13350,155315,610
1632795401030885378,2023-03-06 17:28:54+00:00,elonmusk,2,0,555,1019,21681,40
1632794008060567552,2023-03-06 17:23:22+00:00,elonmusk,11,0,1151,736,9093,688
1632793727788785664,2023-03-06 17:22:15+00:00,elonmusk,2,0,206,158,3183,15
1632793594665881600,2023-03-06 17:21:43+00:00,elonmusk,5,0,431,521,8660,43
1632793469507780610,2023-03-06 17:21:13+00:00,elonmusk,2,0,75,124,5032,5
1632793235226599425,2023-03-06 17:20:17+00:00,elonmusk,4,0,835,487,6904,82
1632792979684327425,2023-03-06 17:19:16+00:00,elonmusk,3,0,147,137,2242,12
1632792556864937985,2023-03-06 17:17:36+00:00,elonmusk,13,0,3906,9692,83690,419
1632792287372517377,2023-03-06 17:16:31+00:00,elonmusk,21,0,1863,6078,66991,243
1632791740720488449,2023-03-06 17:14:21+00:00,elonmusk,8,0,4488,16749,114049,615
1632788147573497856,2023-03-06 17:00:04+00:00,elonmusk,10,0,7027,13206,183712,740
1632706630927130627,2023-03-06 11:36:09+00:00,elonmusk,9,0,786,353,8153,102
1632685129498869763,2023-03-06 10:10:43+00:00,elonmusk,28,0,1419,1903,23275,194
1632683965902356483,2023-03-06 10:06:05+00:00,elonmusk,3,0,902,339,7621,51
1632683497574871041,2023-03-06 10:04:14+00:00,elonmusk,2,0,347,227,4844,17
1632682409366781953,2023-03-06 09:59:54+00:00,elonmusk,7,0,4530,3962,69095,322
1632681788941139972,2023-03-06 09:57:26+00:00,elonmusk,15,0,14098,15802,137816,1772
1632662453950595072,2023-03-06 08:40:37+00:00,elonmusk,20,0,537,285,3555,66
1632661540645093377,2023-03-06 08:36:59+00:00,elonmusk,10,0,1291,757,11731,87
1632660967006806016,2023-03-06 08:34:42+00:00,elonmusk,9,0,232,123,2870,17
1632650743659331584,2023-03-06 07:54:05+00:00,elonmusk,9,0,590,473,8339,77
1632644133868142592,2023-03-06 07:27:49+00:00,elonmusk,5,0,275,229,4642,23
1632643904548880384,2023-03-06 07:26:54+00:00,elonmusk,11,0,576,1297,27354,38
1632643223456829440,2023-03-06 07:24:12+00:00,elonmusk,4,0,105,96,2071,11
1632578205000384520,2023-03-06 03:05:50+00:00,elonmusk,2,0,125,98,1900,8
1632574686851739648,2023-03-06 02:51:51+00:00,elonmusk,2,0,1284,668,24690,81
1632574090216103937,2023-03-06 02:49:29+00:00,elonmusk,1,0,26597,44289,493649,7271
1632525389863034882,2023-03-05 23:35:58+00:00,elonmusk,10,0,3491,3106,71001,214
1632525209503928322,2023-03-05 23:35:15+00:00,elonmusk,7,0,565,397,6927,39
1632524972588695553,2023-03-05 23:34:18+00:00,elonmusk,15,0,829,434,7919,247
1632524437227716608,2023-03-05 23:32:11+00:00,elonmusk,9,0,4125,3283,23755,350
1632523912893575168,2023-03-05 23:30:06+00:00,elonmusk,11,0,674,451,7172,52
1632515440692846593,2023-03-05 22:56:26+00:00,elonmusk,2,0,854,1334,18471,53
1632505870482300930,2023-03-05 22:18:24+00:00,elonmusk,3,0,127,78,2105,12
1632489736316018696,2023-03-05 21:14:17+00:00,elonmusk,6,0,553,1075,18962,33
1632488861895884800,2023-03-05 21:10:49+00:00,elonmusk,2,0,479,344,4381,42
1632487333491613696,2023-03-05 21:04:45+00:00,elonmusk,2,0,231,120,2949,13
1632469158909575172,2023-03-05 19:52:31+00:00,elonmusk,3,0,317,215,1990,16
1632467767289954310,2023-03-05 19:47:00+00:00,elonmusk,6,0,542,352,7264,28
1632367650553618433,2023-03-05 13:09:10+00:00,elonmusk,5,1,962,1531,13472,124
1632366953766567936,2023-03-05 13:06:24+00:00,elonmusk,14,0,624,718,8600,66
1632363742749966337,2023-03-05 12:53:38+00:00,elonmusk,9,0,2971,1455,37986,162
1632362420642410498,2023-03-05 12:48:23+00:00,elonmusk,15,0,215,190,2805,18
1632275726912110593,2023-03-05 07:03:54+00:00,elonmusk,7,0,10425,23348,134920,2460
1632216391880265728,2023-03-05 03:08:07+00:00,elonmusk,23,0,502,459,7243,40
1632186257659838467,2023-03-05 01:08:23+00:00,elonmusk,17,0,4113,12544,91953,809
1632185385689161729,2023-03-05 01:04:55+00:00,elonmusk,13,0,2051,594,13662,99
1632184992779444226,2023-03-05 01:03:21+00:00,elonmusk,19,0,6806,6216,67713,850
1632113740807061504,2023-03-04 20:20:13+00:00,elonmusk,23,0,10398,21846,212166,1201
1632111188153606147,2023-03-04 20:10:05+00:00,elonmusk,1,0,6896,8197,89633,985
1632111154498531328,2023-03-04 20:09:57+00:00,elonmusk,3,0,96,61,1132,5
1632110681225920515,2023-03-04 20:08:04+00:00,elonmusk,2,0,160,151,2508,15
1632109482305110017,2023-03-04 20:03:18+00:00,elonmusk,8,0,889,638,12398,57
1632109305846538241,2023-03-04 20:02:36+00:00,elonmusk,3,0,425,334,7040,29
1632109154205675520,2023-03-04 20:02:00+00:00,elonmusk,2,0,259,164,2810,15
1632108425134981122,2023-03-04 19:59:06+00:00,elonmusk,7,0,120,109,1807,17
1632107309991067651,2023-03-04 19:54:40+00:00,elonmusk,7,0,4517,3781,63301,542
1632097491809181696,2023-03-04 19:15:39+00:00,elonmusk,3,0,268,195,3738,12
1632072126168440832,2023-03-04 17:34:51+00:00,elonmusk,2,0,286,315,6251,17
1632071986703921152,2023-03-04 17:34:18+00:00,elonmusk,16,0,292,215,3899,19
1632067924390293504,2023-03-04 17:18:10+00:00,elonmusk,8,0,2466,6868,103387,237
1632065341651054592,2023-03-04 17:07:54+00:00,elonmusk,2,0,414,312,8416,25
1632064747964121090,2023-03-04 17:05:32+00:00,elonmusk,19,0,1114,925,14361,84
1632061483579330560,2023-03-04 16:52:34+00:00,elonmusk,6,0,283,160,3070,17
1632060356930555904,2023-03-04 16:48:05+00:00,elonmusk,5,0,2878,5849,34468,254
1632058319144665088,2023-03-04 16:40:00+00:00,elonmusk,6,0,504,243,5198,28
1632017143498788867,2023-03-04 13:56:23+00:00,elonmusk,5,0,25187,11558,153186,1440
1632015912927674368,2023-03-04 13:51:29+00:00,elonmusk,12,0,6092,9347,90869,568
1632013616030334976,2023-03-04 13:42:22+00:00,elonmusk,2,0,325,465,8221,20
1631949208486912002,2023-03-04 09:26:26+00:00,elonmusk,8,0,353,168,2068,35
1631948483329503232,2023-03-04 09:23:33+00:00,elonmusk,2,0,1428,679,17712,73
1631746850054352897,2023-03-03 20:02:20+00:00,elonmusk,8,0,5549,4181,53929,333
1631730183698001920,2023-03-03 18:56:06+00:00,elonmusk,23,0,1688,1895,20711,84
1631725881378082816,2023-03-03 18:39:00+00:00,elonmusk,2,0,2867,3874,41004,225
1631720134636367872,2023-03-03 18:16:10+00:00,elonmusk,13,0,34097,25224,276107,9370
1631706036292952064,2023-03-03 17:20:09+00:00,elonmusk,6,0,428,447,8069,34
1631269653442961409,2023-03-02 12:26:07+00:00,elonmusk,12,0,747,470,7535,42
1631257681473294338,2023-03-02 11:38:33+00:00,elonmusk,4,0,965,766,10454,105
1631202637184991237,2023-03-02 07:59:49+00:00,elonmusk,2,0,486,328,5993,20
1631199184203182080,2023-03-02 07:46:06+00:00,elonmusk,38,0,13219,14457,144284,1432
1631194410552803328,2023-03-02 07:27:08+00:00,elonmusk,9,0,1934,1589,35990,170
1631126559015747585,2023-03-02 02:57:31+00:00,elonmusk,23,0,17777,27032,141107,3905
1631122553258274818,2023-03-02 02:41:36+00:00,elonmusk,2,0,579,399,7192,41
1631122359556947973,2023-03-02 02:40:49+00:00,elonmusk,2,0,341,169,2975,14
1631116559941771265,2023-03-02 02:17:47+00:00,elonmusk,4,0,318,263,5746,33
1631081153024217091,2023-03-01 23:57:05+00:00,elonmusk,2,0,785,372,11508,33
1631062128147693573,2023-03-01 22:41:29+00:00,elonmusk,13,0,794,633,10772,61
1631060708715577348,2023-03-01 22:35:51+00:00,elonmusk,2,0,259,197,3972,13
1631059721368076289,2023-03-01 22:31:55+00:00,elonmusk,12,0,276,415,4254,41
1631055720153006080,2023-03-01 22:16:01+00:00,elonmusk,12,0,2378,2348,36409,193
1631055228089794560,2023-03-01 22:14:04+00:00,elonmusk,1,0,6908,10717,123610,1281
1631053352200024064,2023-03-01 22:06:37+00:00,elonmusk,2,0,1196,732,15890,69
1631042709141037056,2023-03-01 21:24:19+00:00,elonmusk,1,0,2338,3142,29182,187
1631040406115823618,2023-03-01 21:15:10+00:00,elonmusk,16,0,3354,2960,38785,277
1631033881079197696,2023-03-01 20:49:15+00:00,elonmusk,4,0,345,225,4031,45
1631033350746955777,2023-03-01 20:47:08+00:00,elonmusk,3,0,182,136,4302,16
1631032856616026112,2023-03-01 20:45:10+00:00,elonmusk,5,0,396,406,11581,20
1631030915810967552,2023-03-01 20:37:28+00:00,elonmusk,19,0,1514,2002,42010,294
1631012111101972486,2023-03-01 19:22:44+00:00,elonmusk,46,0,3766,4820,64085,457
1630829002112811009,2023-03-01 07:15:08+00:00,elonmusk,2,0,430,288,5982,25
1630828537870524416,2023-03-01 07:13:17+00:00,elonmusk,2,0,643,275,5467,29
1630827383602450432,2023-03-01 07:08:42+00:00,elonmusk,2,0,160,120,2192,12
1630825219429396480,2023-03-01 07:00:06+00:00,elonmusk,2,0,444,270,7656,27
1630816472984330241,2023-03-01 06:25:20+00:00,elonmusk,12,0,10595,6903,95481,1055
1630722888448856070,2023-03-01 00:13:28+00:00,elonmusk,7,0,1271,829,21833,106
1630719610755375104,2023-03-01 00:00:27+00:00,elonmusk,2,0,274,424,5995,23
1630699974261370899,2023-02-28 22:42:25+00:00,elonmusk,3,0,295,338,5631,16
1630698427053899778,2023-02-28 22:36:16+00:00,elonmusk,12,0,8561,7025,79736,17996
1630680068417630214,2023-02-28 21:23:19+00:00,elonmusk,2,0,250,200,3566,14
1630676928934952963,2023-02-28 21:10:51+00:00,elonmusk,2,0,185,162,3131,11
1630657812530339855,2023-02-28 19:54:53+00:00,elonmusk,22,0,103,114,1459,12
1630656914466938881,2023-02-28 19:51:19+00:00,elonmusk,21,0,637,890,14892,51
1630654820565614593,2023-02-28 19:42:59+00:00,elonmusk,41,0,215,364,5886,39
1630652376087404554,2023-02-28 19:33:17+00:00,elonmusk,5,0,653,608,18468,39
1630651042055462922,2023-02-28 19:27:59+00:00,elonmusk,6,0,174,216,4622,13
1630643095002857476,2023-02-28 18:56:24+00:00,elonmusk,4,0,887,414,8303,53
1630640058507116553,2023-02-28 18:44:20+00:00,elonmusk,1,0,10488,21332,290302,1940
1630632602913652756,2023-02-28 18:14:42+00:00,elonmusk,2,0,367,290,8411,34
1630632405185843210,2023-02-28 18:13:55+00:00,elonmusk,4,0,506,574,12397,35
1630624962225553430,2023-02-28 17:44:21+00:00,elonmusk,1,0,7586,4557,55925,815
1630611599370203138,2023-02-28 16:51:15+00:00,elonmusk,3,0,396,560,9094,31
1630610998460555264,2023-02-28 16:48:51+00:00,elonmusk,2,0,651,513,12168,47
1630485729225703426,2023-02-28 08:31:05+00:00,elonmusk,9,0,1367,1485,22630,123
1630482637340004356,2023-02-28 08:18:48+00:00,elonmusk,2,0,1061,304,5754,70
1630482099974070277,2023-02-28 08:16:40+00:00,elonmusk,47,0,960,441,4669,153
1630476051670245376,2023-02-28 07:52:38+00:00,elonmusk,23,0,6236,3239,53926,477
1630474250569105411,2023-02-28 07:45:28+00:00,elonmusk,3,0,628,259,2571,70
1630467288720719873,2023-02-28 07:17:48+00:00,elonmusk,3,0,202,95,1617,40
1630456423153844224,2023-02-28 06:34:38+00:00,elonmusk,6,0,844,520,14640,67
1630450625552044032,2023-02-28 06:11:36+00:00,elonmusk,8,0,5889,4627,109684,448
1630449172284420097,2023-02-28 06:05:49+00:00,elonmusk,12,0,4670,2353,31932,263
1630448186178273280,2023-02-28 06:01:54+00:00,elonmusk,12,0,3530,1031,19802,221
1630443351609573376,2023-02-28 05:42:41+00:00,elonmusk,25,0,0,406,9659,92
1630426188593217536,2023-02-28 04:34:29+00:00,elonmusk,20,0,1556,1734,19261,117
1630422299034673153,2023-02-28 04:19:02+00:00,elonmusk,21,0,306,150,3275,28
1630421472027226112,2023-02-28 04:15:45+00:00,elonmusk,11,0,2440,2449,79715,226
1630420591856558080,2023-02-28 04:12:15+00:00,elonmusk,2,0,196,118,2551,15
1630405661677830147,2023-02-28 03:12:55+00:00,elonmusk,10,0,4664,8963,63053,634
1630404584748335104,2023-02-28 03:08:39+00:00,elonmusk,21,0,2008,1542,27746,167
1630397386290876417,2023-02-28 02:40:02+00:00,elonmusk,2,0,432,426,9729,26
1630394434847227909,2023-02-28 02:28:19+00:00,elonmusk,7,0,13284,24589,307030,2768
1630392586254053378,2023-02-28 02:20:58+00:00,elonmusk,14,0,384,242,4762,26
1630382577113526274,2023-02-28 01:41:12+00:00,elonmusk,4,0,375,372,8022,29
1630300101594734593,2023-02-27 20:13:28+00:00,elonmusk,21,0,1439,1734,15696,268
1630298750202654720,2023-02-27 20:08:06+00:00,elonmusk,3,0,208,144,3611,12
1630298644321648640,2023-02-27 20:07:40+00:00,elonmusk,3,0,112,118,2343,14
1630295958822043662,2023-02-27 19:57:00+00:00,elonmusk,11,0,4007,1549,36513,220
1630295206716227585,2023-02-27 19:54:01+00:00,elonmusk,2,0,365,200,4306,34
1630294909751111681,2023-02-27 19:52:50+00:00,elonmusk,3,0,78,85,1180,6
1630294338398834690,2023-02-27 19:50:34+00:00,elonmusk,28,0,432,317,5888,37
1630285709654343683,2023-02-27 19:16:17+00:00,elonmusk,1,0,9726,42490,499136,2766
1630281502603857921,2023-02-27 18:59:34+00:00,elonmusk,4,0,266,273,4311,22
1630254165690646528,2023-02-27 17:10:56+00:00,elonmusk,9,0,132,126,2103,10
1630242072358952964,2023-02-27 16:22:53+00:00,elonmusk,2,0,206,139,3188,14
1630242003609845761,2023-02-27 16:22:36+00:00,elonmusk,2,0,545,798,17952,29
1630221372902322178,2023-02-27 15:00:38+00:00,elonmusk,3,0,619,369,8940,35
1629979679938543620,2023-02-26 23:00:13+00:00,elonmusk,3,0,211,93,1791,18
1629965724289495041,2023-02-26 22:04:46+00:00,elonmusk,5,0,167,119,2187,9
1629962353872715778,2023-02-26 21:51:23+00:00,elonmusk,4,0,309,273,6958,20
1629961956227522563,2023-02-26 21:49:48+00:00,elonmusk,3,0,194,129,3648,10
1629961762899361792,2023-02-26 21:49:02+00:00,elonmusk,28,0,2786,1750,25409,240
1629960153414942721,2023-02-26 21:42:38+00:00,elonmusk,2,0,811,271,7115,27
1629958513051959299,2023-02-26 21:36:07+00:00,elonmusk,2,0,137,90,1854,10
1629958369434796032,2023-02-26 21:35:33+00:00,elonmusk,21,0,385,252,4971,22
1629922947564486658,2023-02-26 19:14:47+00:00,elonmusk,2,0,499,206,6755,43
1629921681547436035,2023-02-26 19:09:46+00:00,elonmusk,2,0,298,302,8698,26
1629919262105128962,2023-02-26 19:00:09+00:00,elonmusk,9,0,525,300,4726,42
1629918857967067149,2023-02-26 18:58:32+00:00,elonmusk,8,0,5797,1654,61151,296
1629917188864761859,2023-02-26 18:51:54+00:00,elonmusk,5,0,431,798,6113,36
1629917137396441092,2023-02-26 18:51:42+00:00,elonmusk,2,0,146,317,3096,20
1629917006089666573,2023-02-26 18:51:11+00:00,elonmusk,30,0,601,395,3607,92
1629916335328165888,2023-02-26 18:48:31+00:00,elonmusk,2,0,138,76,1753,11
1629916247063252993,2023-02-26 18:48:10+00:00,elonmusk,2,0,91,126,3148,12
1629914794668048387,2023-02-26 18:42:24+00:00,elonmusk,9,0,2555,11734,77668,624
1629914011415244803,2023-02-26 18:39:17+00:00,elonmusk,14,0,17440,20718,320643,2217
1629913571151822849,2023-02-26 18:37:32+00:00,elonmusk,4,0,3483,5324,112512,245
1629910072494026762,2023-02-26 18:23:38+00:00,elonmusk,9,0,1561,434,13754,79
1629907043220946946,2023-02-26 18:11:35+00:00,elonmusk,3,0,307,262,4051,24
1629906815352799232,2023-02-26 18:10:41+00:00,elonmusk,6,0,3123,6906,108761,339
1629902888423104513,2023-02-26 17:55:05+00:00,elonmusk,2,0,276,170,3452,22
1629901954234105857,2023-02-26 17:51:22+00:00,elonmusk,8,0,9159,5848,95953,887
1629898777896026114,2023-02-26 17:38:45+00:00,elonmusk,9,0,957,992,14453,68
1629896262567772161,2023-02-26 17:28:45+00:00,elonmusk,3,0,292,203,4358,20
1629893865783058434,2023-02-26 17:19:14+00:00,elonmusk,8,0,466,603,9934,34
1629893583548366856,2023-02-26 17:18:06+00:00,elonmusk,2,0,336,251,6606,26
1629893324860530697,2023-02-26 17:17:05+00:00,elonmusk,4,0,117,142,1949,15
1629892380697546754,2023-02-26 17:13:20+00:00,elonmusk,2,0,162,350,4059,17
1629767858719793154,2023-02-26 08:58:31+00:00,elonmusk,2,0,398,142,2660,18
1629764614870167552,2023-02-26 08:45:38+00:00,elonmusk,38,0,4367,11472,61937,1511
1629751544127037440,2023-02-26 07:53:42+00:00,elonmusk,5,0,3568,8199,80485,590
1629751256913682432,2023-02-26 07:52:33+00:00,elonmusk,10,0,4991,4004,117458,395
1629749405707382785,2023-02-26 07:45:12+00:00,elonmusk,3,0,487,644,13688,63
1629749066383908865,2023-02-26 07:43:51+00:00,elonmusk,2,0,329,208,3918,16
1629748454925692932,2023-02-26 07:41:25+00:00,elonmusk,2,0,436,1812,31029,52
1629748345148174336,2023-02-26 07:40:59+00:00,elonmusk,11,0,426,801,10631,31
1629747606493581312,2023-02-26 07:38:03+00:00,elonmusk,2,0,278,221,7483,15
1629746474496999427,2023-02-26 07:33:33+00:00,elonmusk,6,0,542,885,13376,64
1629745715017596928,2023-02-26 07:30:32+00:00,elonmusk,1,0,3961,5161,57954,327
1629745425631649793,2023-02-26 07:29:23+00:00,elonmusk,6,0,391,375,9336,27
1629734523255545856,2023-02-26 06:46:04+00:00,elonmusk,3,0,410,487,12784,29
1629710671209193472,2023-02-26 05:11:17+00:00,elonmusk,6,0,8885,7946,163281,1148
1629706771878096896,2023-02-26 04:55:47+00:00,elonmusk,2,0,496,279,4064,40
1629705269033816064,2023-02-26 04:49:49+00:00,elonmusk,2,0,6699,16492,257570,980
1629704334756724736,2023-02-26 04:46:06+00:00,elonmusk,2,0,94,103,1696,14
1629704278360178691,2023-02-26 04:45:53+00:00,elonmusk,12,0,84,95,1301,5
1629703751752724481,2023-02-26 04:43:47+00:00,elonmusk,9,0,417,232,5482,28
1629697927512768514,2023-02-26 04:20:38+00:00,elonmusk,1,0,11001,59355,665956,4852
1629688882739527681,2023-02-26 03:44:42+00:00,elonmusk,2,0,210,123,2238,13
1629687653229555716,2023-02-26 03:39:49+00:00,elonmusk,5,0,24539,20265,180709,4845
1629687510040281088,2023-02-26 03:39:15+00:00,elonmusk,21,0,672,382,9842,43
1629679910456262657,2023-02-26 03:09:03+00:00,elonmusk,2,0,195,181,4047,9
1629679220874985472,2023-02-26 03:06:18+00:00,elonmusk,2,0,228,117,1867,11
1629673727360221184,2023-02-26 02:44:29+00:00,elonmusk,18,0,730,518,7493,86
1629673063175290880,2023-02-26 02:41:50+00:00,elonmusk,6,0,4123,1558,52836,273
1629672379097006080,2023-02-26 02:39:07+00:00,elonmusk,7,0,636,167,2413,33
1629666617473810432,2023-02-26 02:16:14+00:00,elonmusk,2,0,206,113,2033,13
1629634142622334978,2023-02-26 00:07:11+00:00,elonmusk,1,0,1516,3500,34569,271
1629633902066425856,2023-02-26 00:06:14+00:00,elonmusk,2,0,1024,1255,24476,80
1629633583626477568,2023-02-26 00:04:58+00:00,elonmusk,4,0,181,120,1539,18
1629633384338149378,2023-02-26 00:04:10+00:00,elonmusk,1,0,4179,11514,141672,870
1629632954900140034,2023-02-26 00:02:28+00:00,elonmusk,4,0,180,82,1633,10
1629616613602254848,2023-02-25 22:57:32+00:00,elonmusk,4,0,91,64,957,8
1629616451421192193,2023-02-25 22:56:53+00:00,elonmusk,2,0,217,205,3782,10
1629610774053134339,2023-02-25 22:34:19+00:00,elonmusk,2,0,159,106,3136,7
1629610541051199495,2023-02-25 22:33:24+00:00,elonmusk,2,0,197,133,2468,12
1629610061847748609,2023-02-25 22:31:30+00:00,elonmusk,2,0,554,746,9400,46
1629609366801244162,2023-02-25 22:28:44+00:00,elonmusk,12,0,1379,519,13510,54
1629604528780713985,2023-02-25 22:09:30+00:00,elonmusk,2,0,129,99,1592,10
1629604288384192514,2023-02-25 22:08:33+00:00,elonmusk,8,0,221,176,1836,12
1629599416251187202,2023-02-25 21:49:11+00:00,elonmusk,13,0,202,154,4495,26
1629599169512890368,2023-02-25 21:48:13+00:00,elonmusk,7,0,169,78,1343,9
1629598417159692288,2023-02-25 21:45:13+00:00,elonmusk,1,0,15469,71210,800072,6338
1629598153010827264,2023-02-25 21:44:10+00:00,elonmusk,2,0,141,115,2295,5
1629587662175629313,2023-02-25 21:02:29+00:00,elonmusk,6,0,1799,1330,28711,130
1629567857041260545,2023-02-25 19:43:47+00:00,elonmusk,1,0,8275,35523,483035,2023
1629567331587493888,2023-02-25 19:41:42+00:00,elonmusk,5,0,916,920,15546,73
