Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Price_class,Price
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,35420,mid,35400.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,36480,mid,36500.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,13,2031,39280,mid,39300.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,2031,36150,mid,36200.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,46010,mid,46000.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,18,13,2031,41145,mid,41100.0
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,33450,mid,33400.0
Toyota,Tundra,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,17,13,2031,38470,mid,38500.0
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34670,mid,34700.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,22750,low,22800.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,28250,low,28200.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,26250,low,26200.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,23,16,1385,19250,low,19200.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Cargo Minivan,23,16,1385,21150,low,21200.0
Chevrolet,Uplander,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,23,16,1385,30250,mid,30200.0
Chevrolet,Uplander,2006,regular unleaded,196.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,21,15,1385,33250,mid,33200.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205,low,20200.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,22105,low,22100.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280,low,23300.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,27405,low,27400.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,33050,mid,33000.0
Chevrolet,Uplander,2007,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29350,low,29400.0
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,21540,low,21500.0
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,24250,low,24200.0
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,23080,low,23100.0
Chevrolet,Uplander,2008,regular unleaded,240.0,6.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,29330,low,29300.0
Aston Martin,V12 Vanquish,2004,premium unleaded (required),460.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,11,259,234260,high,234300.0
Aston Martin,V12 Vanquish,2005,premium unleaded (required),460.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,16,10,259,234260,high,234300.0
Aston Martin,V12 Vanquish,2005,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,255000,high,255000.0
Aston Martin,V12 Vanquish,2006,premium unleaded (required),520.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16,10,259,260000,high,260000.0
Aston Martin,V12 Vantage S,2015,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,12,259,182395,high,182400.0
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,18,12,259,198195,high,198200.0
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565.0,12.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,18,12,259,183695,high,183700.0
Aston Martin,V12 Vantage,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,191995,high,192000.0
Aston Martin,V12 Vantage,2011,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,180535,high,180500.0
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,180535,high,180500.0
Aston Martin,V12 Vantage,2012,premium unleaded (required),510.0,12.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,17,11,259,195895,high,195900.0
Volvo,V40,2002,premium unleaded (required),160.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,24900,low,24900.0
Volvo,V40,2003,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,24900,low,24900.0
Volvo,V40,2004,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,25700,low,25700.0
Volvo,V40,2004,premium unleaded (required),170.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,27,19,870,29845,low,29800.0
Volvo,V50,2009,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,31,20,870,29800,low,29800.0
Volvo,V50,2009,premium unleaded (recommended),227.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Compact,Wagon,26,18,870,35500,mid,35500.0
Volvo,V50,2010,premium unleaded (recommended),227.0,5.0,MANUAL,all wheel drive,4.0,Luxury,Compact,Wagon,26,20,870,33050,mid,33000.0
Volvo,V50,2010,premium unleaded (recommended),168.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,28700,low,28700.0
Volvo,V50,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,32850,mid,32800.0
Volvo,V50,2011,regular unleaded,227.0,5.0,AUTOMATIC,front wheel drive,4.0,Luxury,Compact,Wagon,30,21,870,29000,low,29000.0
Volvo,V60 Cross Country,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,41000,mid,41000.0
Volvo,V60 Cross Country,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,44650,mid,44600.0
Volvo,V60 Cross Country,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,41200,mid,41200.0
Volvo,V60 Cross Country,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,28,20,870,44850,mid,44800.0
Volvo,V60 Cross Country,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,30,22,870,41700,mid,41700.0
Volvo,V60 Cross Country,2017,regular unleaded,240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,Wagon,30,22,870,45350,mid,45400.0
Volvo,V60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,28,19,870,45400,mid,45400.0
Volvo,V60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37450,mid,37400.0
Volvo,V60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,37,25,870,35750,mid,35800.0
Volvo,V60,2015,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,28,19,870,45150,mid,45200.0
Volvo,V60,2015,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37250,mid,37200.0
Volvo,V60,2015,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,37,25,870,35950,mid,36000.0
Volvo,V60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,22,870,46050,mid,46000.0
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,43520,mid,43500.0
Volvo,V60,2016,regular unleaded,345.0,6.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,27,18,870,61300,high,61300.0
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,39600,mid,39600.0
Volvo,V60,2016,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,22,870,49450,mid,49400.0
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,36150,mid,36200.0
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,41750,mid,41800.0
Volvo,V60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,27,18,870,49200,mid,49200.0
Volvo,V60,2016,regular unleaded,325.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Wagon,27,18,870,45800,mid,45800.0
Volvo,V60,2016,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,29,25,870,38100,mid,38100.0
Volvo,V60,2016,regular unleaded,250.0,5.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,29,20,870,37650,mid,37600.0
Volvo,V60,2017,regular unleaded,302.0,4.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,31,23,870,48950,mid,49000.0
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,36150,mid,36200.0
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,41750,mid,41800.0
Volvo,V60,2017,regular unleaded,240.0,4.0,AUTOMATIC,front wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,36,25,870,38100,mid,38100.0
Volvo,V70,2008,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,24,16,870,32465,mid,32500.0
Volvo,V70,2009,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,25,16,870,32900,mid,32900.0
Volvo,V70,2010,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,27,18,870,33550,mid,33600.0
Volvo,V70,2010,premium unleaded (recommended),235.0,6.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Wagon,27,18,870,38000,mid,38000.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,145200,high,145200.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,131200,high,131200.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,130700,high,130700.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,122400,high,122400.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,116700,high,116700.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),420.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,136900,high,136900.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,136400,high,136400.0
Aston Martin,V8 Vantage,2014,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,150900,high,150900.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,147495,high,147500.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,132995,high,133000.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,98200,high,98200.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,117995,high,118000.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,103900,high,103900.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,153195,high,153200.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,138695,high,138700.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,112700,high,112700.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,123695,high,123700.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,138195,high,138200.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,118400,high,118400.0
Aston Martin,V8 Vantage,2015,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,132495,high,132500.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,148795,high,148800.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,134295,high,134300.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,103300,high,103300.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,126995,high,127000.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,117800,high,117800.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,141495,high,141500.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,19,13,259,135795,high,135800.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,154495,high,154500.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,139995,high,140000.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,14,259,109000,high,109000.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,13,259,121295,high,121300.0
Aston Martin,V8 Vantage,2016,premium unleaded (required),430.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,21,14,259,123500,high,123500.0
Aston Martin,Vanquish,2014,premium unleaded (required),565.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,19,13,259,296295,high,296300.0
Aston Martin,Vanquish,2014,premium unleaded (required),565.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,19,13,259,278295,high,278300.0
Aston Martin,Vanquish,2015,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,301695,high,301700.0
Aston Martin,Vanquish,2015,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,283695,high,283700.0
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,287650,high,287600.0
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,305650,high,305600.0
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,21,13,259,302695,high,302700.0
Aston Martin,Vanquish,2016,premium unleaded (required),568.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,21,13,259,320695,high,320700.0
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,AUTOMATIC,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23300,low,23300.0
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19050,low,19000.0
Hyundai,Veloster,2014,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,21650,low,21600.0
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22300,low,22300.0
Hyundai,Veloster,2014,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,17800,low,17800.0
Hyundai,Veloster,2014,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21300,low,21300.0
Hyundai,Veloster,2015,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,19250,low,19200.0
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,AUTOMATIC,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,31,24,1439,23600,low,23600.0
Hyundai,Veloster,2015,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,27,1439,21950,low,22000.0
Hyundai,Veloster,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,26,1439,18000,low,18000.0
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,22600,low,22600.0
Hyundai,Veloster,2015,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,1439,21600,low,21600.0
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,36,28,1439,19100,low,19100.0
Hyundai,Veloster,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,3.0,Hatchback,Compact,2dr Hatchback,35,27,1439,18000,low,18000.0
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,23950,low,24000.0
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,21600,low,21600.0
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,27,1439,23800,low,23800.0
Hyundai,Veloster,2016,regular unleaded,201.0,4.0,MANUAL,front wheel drive,3.0,"Hatchback,Performance",Compact,2dr Hatchback,33,25,1439,22600,low,22600.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1385,31790,mid,31800.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1385,33790,mid,33800.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,24040,low,24000.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,26340,low,26300.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Cargo Minivan,24,17,1385,22440,low,22400.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1385,29740,low,29700.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,24,17,1385,21365,low,21400.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,24,17,1385,22465,low,22500.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,31490,mid,31500.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,24,17,1385,25165,low,25200.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,29240,low,29200.0
Chevrolet,Venture,2003,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,30240,mid,30200.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,30575,mid,30600.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,all wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1385,33625,mid,33600.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,26675,low,26700.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Cargo Minivan,24,17,1385,22600,low,22600.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Compact,Passenger Minivan,24,17,1385,21475,low,21500.0
Chevrolet,Venture,2004,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,23225,low,23200.0
Chevrolet,Venture,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,30760,mid,30800.0
Chevrolet,Venture,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Cargo Minivan,24,17,1385,23165,low,23200.0
Chevrolet,Venture,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,26835,low,26800.0
Chevrolet,Venture,2005,regular unleaded,185.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1385,23365,low,23400.0
Toyota,Venza,2013,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,31510,mid,31500.0
